mu,inc,y
518.0884070934901,516.4203389943577,2166.0
517.4202314708949,515.7575467742281,1996.0
516.7542117476733,515.0968691322487,2004.0
516.0903313789202,514.4382899897173,2208.0
515.4285740062714,513.781793447095,2377.0
514.768923455036,513.1273637814447,2417.0
514.1113637314847,512.4749854446854,2323.0
513.4558790201588,511.8246430597501,2060.0
512.8024536812547,511.176321419538,2240.0
512.1510722479837,510.5300054824911,2149.0
511.5017194239641,509.88568037189543,3105.0
510.85438008078444,509.2433313728543,3009.0
510.2090392556239,508.6029439304257,2556.0
509.5656821487637,507.9645036457805,2430.0
508.9242941211221,507.3279962753877,2289.0
508.2848606920548,506.69340772915166,2343.0
507.64736753709894,506.06072406680323,2514.0
507.0118004856548,505.42993149650283,2637.0
506.3781455188037,504.80101637297776,2653.0
505.74638876716017,504.17396519496106,2799.0
505.1165165087061,503.5487646032125,2526.0
504.48851516673574,502.92540137912147,1986.0
503.8623713078583,502.30386244226247,2242.0
503.2380716399124,501.6841348479502,1842.0
502.6156030099998,501.0662057866575,2167.0
501.99495240259046,500.45006258110516,2053.0
501.37610693755755,499.8356926845154,1966.0
500.7590538683101,499.2230836794479,2009.0
500.14378057997874,498.6122232754715,1782.0
499.53027458761153,498.0030993077671,1376.0
498.91852353435024,497.39569973479956,1377.0
498.30851518973,496.7900126379682,1578.0
497.70023744792695,496.186026217998,1614.0
497.0936783260322,495.58372879517265,1676.0
496.48882596247296,494.9831088070059,1500.0
495.88566861534895,494.3841548062628,1390.0
495.28419466080925,493.7868554601446,1148.0
494.6843925914882,493.19119954830967,1178.0
494.0862510149054,492.5971759612439,1353.0
493.4897586519906,492.0047736997949,1268.0
492.89490433560957,491.41398187249433,1314.0
492.301677009024,490.8247896946268,1280.0
491.71006572447243,490.23718648729846,1213.0
491.1200596417452,489.651161675225,918.0
490.5316480267452,489.06670478591695,890.0
489.9448202501178,488.4838054482825,1180.0
489.3595657859105,487.9024533913471,1108.0
488.7758742102546,487.3226384429727,1007.0
488.19373520003353,486.7443505283445,1235.0
487.6131385315038,486.1675796684576,1080.0
487.0340740791294,485.5923159806989,821.0
486.4565318143302,485.0185496748891,751.0
485.88050180418674,484.4462710543303,931.0
485.3059742102479,483.8754705133615,1154.0
484.73293928733875,483.30613853700925,973.0
484.1613873823899,482.7382656992413,1036.0
483.5913089332837,482.17184266238473,816.0
483.0226944676945,481.60686017537955,717.0
482.45553460197755,481.04330907354597,668.0
481.8898200400895,480.48118027683813,808.0
481.3255415724797,479.9204647890292,791.0
480.76269007502424,479.3611536967801,859.0
480.20125650794796,478.8032381682424,756.0
479.64123191481247,478.2467094528256,753.0
479.08260742150367,477.6915588793345,794.0
478.52537423525166,477.13777785596903,620.0
477.9695236435564,476.58535786764696,808.0
477.41504701327267,476.0342904778663,842.0
476.86193578964424,475.4845673245145,774.0
476.31018149533134,474.9361801218474,878.0
475.75977572956276,474.3891206579283,666.0
475.2107101671157,473.84338079357985,573.0
474.6629765574478,473.29895246308297,527.0
474.1165667238291,472.755827671499,825.0
473.57147256239324,472.2139984947862,737.0
473.027686041399,471.67345707979985,865.0
472.48519920029787,471.1341956407996,737.0
471.9440041488898,470.59620646201074,688.0
471.40409306654084,470.05948189401533,579.0
470.8654582013205,469.52401435468346,596.0
470.3280918692295,468.98979632765986,743.0
469.79198645339966,468.45682036178187,715.0
469.25713440327524,467.92507907003164,922.0
468.7235282339252,467.39456513000187,818.0
468.19116052528915,466.86527128133457,640.0
467.6600239213251,466.337190325954,571.0
467.13011112938136,465.8103151282994,664.0
466.60141491943705,465.2846386122983,1054.0
466.073928123359,464.7601537631126,916.0
465.54764363420077,464.2368536244612,826.0
465.02255440558486,463.7147313002497,791.0
464.4986534509293,463.1937799504958,600.0
